,Id,Gender,Age,Topic,Sentence
4431,641,M,50-100,AUTO-MOTO,"Salve ragazzi, è vero che manco da tanto tempo da questo forum ma è altrettanto vero che non vi posso dimenticare. Per cui propongo a voi, in primis, la mia autoradio. Premetto che funziona perfettamente, acquistata a fine Agosto 2017 e non ha alcun tipo di problema. Smonto solo perchè,probabilmente, venderò l'auto per utilizzare solo quella aziendale. L'autoradio non ha bisogno di presentazioni, basta copiare il modello ( Joying EU-JY-UM135N2 ) su un motore di ricerca qualsiasi e vi vien fuori di tutto e di più. Il firmware è già aggiornato all'ultima versione fornita dal sito ufficiale. Completo di tutti i cavi adattatori e cioè: Cavo adattatore Alimentazione / Audio e comandi al volante (già memorizzati). Cavo adattatore per l'antenna. Cavo adattatore per il recupero delle prese AUX e USB originali. Già installato sistema di navigazione Sygic in Car. Possibilità di aggiungere iGo. Praticamente è Plug & Play, togli vecchio monti nuovo e funziona tutto. In regalo la retrocamera. Imballo originale. Per chi abita in zona (Provincia a Nord di Salerno e a sud di Napoli e limitrofe) posso anche montarlo (ad esclusione della retrocamera). Prezzo 250,00 Euro compresa la spedizione . Chi fosse interessato mi contatti tramite una mail (potete utilizzare il link email nella pagina Visualizzazione Profilo Utente. Non utilizzate il MP perchè non sto frequentando più il forum. Chi ha il mio numero di telefono può utilizzare quello. Come al solito vi abbraccio forte forte tutti quanti. P.S. Ho disponibilità di altri 2 autoradio android ( Nuovi ma meno performanti )che posso fornire con tutti gli adattatori ( Audio / Antenna / Aux & USB )"
4432,954,M,20-29,SPORTS,"Piero, te scrèt tropp!! mi ci vuole mezz'ora a leggere!!! VITC!"
4433,258,M,30-39,SPORTS,"Tutto comunque parte dalle aspettative che si hanno: è chiaro che se si pensa di puntare alla Champions, il nostro monte ingaggi è basso! Ma visto che il nostro obiettivo, QUEST'ANNO, dev'essere una tranquilla salvezza, il nostro metro di giudizio devono essere le squadre della nostra fascia: Parma, Torino, Atalanta, Empoli, Genoa....eventualmente Sampdoria.....e rispetto a loro siamo messi meglio, direi!"
4434,744,M,30-39,AUTO-MOTO,"🤣🤣🤣🤣 tranquillo che il Rubicon è il passo finale, inizialmente inizio il contagio dalle sole modifiche , se fai una ricerca chiunque è uscito in raduni con me ha poi peraonalizzato la Renegade e in garage hanno tutti il doppio treno di gomme e cerchi dedicati a fango e sterrati impegnativi..😂😂😂"
4435,399,M,40-49,AUTO-MOTO,Resta una cosa come dicevo inusuale perché gli specchi richiudibili elettricamente sono nel function pack
4436,974,M,20-29,ANIME,"sei tu a sbagliare,i tre special non hanno niente a che vedere con gli altri movie pieni di contraddizioni ed errori,sono autentici flashback coerenti al 100%,nel manga si vede che allenandosi con il mirai gohan era già trasformato,quindi?Non significa mica che ci ha messo meno tempo del chibi per diventarlo. La questione della genetica è una balla colossale che fate a gara ad inventarvi da qualche anno a questa parte ignorando completamente che toriyama non ha mai avuto un briciolo di coerenza nei power up,è una questione di talento.Sin dall'inizio della serie Z ci viene spiegato che il saiyan mestizo è dotato di un potenziale superiore al semplice saiyan,coincidenze?Non credo.Oltretutto tu mi citi Gohan,allora io posso tranquillamente dirti,Pan?Figlia del più potente guerriero saiyan dell'universo (al termine della serie Z),quando mai diviene super saiyan?Bra?E non inventiamoci per cortesia che essendo una donna non può diventarlo.Allora,toriyama non è mai stato un genio a livello di coerenza ma una cosa la si evince chiaramente,una volta che raggiungi un determinato livello,sei equivalente a colui che lo aveva già raggiunto in precedenza,vedi ad esempio vegeta con goku,o mirai trunks con goku ecc ecc.Qua parliamo di un chibi trunks full power,un combattente equiparabile al Goku e Gohan del cell game (ma inferiore a perfect cell).Bene,abbiamo un mirai Trunks la cui potenza è superiore a quella di perfect cell,(potete rileggervelo tranquillamente in caso ve lo siate scordati),tuttavia con quella trasformazione perfect Cell non poteva batterlo e scordatevi che avrebbe potuto fare la stessa cosa con Gohan e Goku (nonostante fossero più deboli di Cell),quindi inferiore a chibi Trunks,punto.La questione è tutta qui.Al torneo i due mocciosi mascherandosi e accavallandosi uno sull'altro hanno tenuto testa a C18 (senza nemmeno trasformarsi,mirai trunks (trasformato) è andato ko con un colpo solo.Che altre prove vi servono?"
4437,58,F,20-29,ANIME,Okay.. grazie per l'informazione!:3 Un'ultima cosa.. non mi è chiaro questo passaggio che hai detto ç_ç
4438,529,M,30-39,SMOKE,"Ciao Daniele, ne ho fumati 10 e sono stati tutti buonissimi. Sono pienamente soddisfatto dell'acquisto. E' un sigaro straordinario, corposo, di carattere, costruito benissimo. Mi piace veramente tanto... magari si potesse fumare sempre così bene"
4439,527,F,20-29,ANIME,"Ohhh Sole, grazie per aver aperto la scheda!  A me le storie di vendetta piacciono, specialmente quando la protagonista continua imperterrita pur consapevole di fare del male a se stessa      I due nell'MV sono Panin e Kompai, giusto? Ma Kompai e Panin in che rapporti sono prima che lei inizi con il piano di vendetta nei confronti di Thitha? PS. C'è tanto angst, vero?"
4440,226,F,30-39,ANIME,"Un contest basato sul numero UP! - Ogni Forum avrà un topic tutto per se, dove si potrà uppare a volontà,il forum con più voti si aggiudicherà la vittoria del contest - Ogni utente può fare anche più UP consecutivi...potete utilizzare anche doppi account - Potete farvi aiutare da chiunque anche da utenti di altri forum -  -  Per iscrivervi compilate il seguente modulo e postate in questo topic  Una volta iscritti aggiugerete nella vostra homepage quest'immaginetta per pubblicizzare il contest e per far uppare i vostri utenti, il link diretto al vostro topic vi sara’ fornito all’inizio del contest Buon contest!"
4441,312,M,30-39,SPORTS,: 48Hp/49Lp [0/3 pin  0/3 sub  1/3 ogg  0/2 Heel  AP: No  SL: No  SM: No] : 48Hp/49Lp [0/3 pin  0/3 sub  1/3 ogg  0/2 Heel  AP: No  SL: No  SM: No]
4442,821,M,40-49,AUTO-MOTO,"Io la pulsantiera l'ho già comprata perché non è facile da trovare e avendola trovata a buon prezzo l'ho presa. Ora prima di comprare gli specchietti ripiegabili,che invece hanno un prezzo decisamente più elevato, vorrei capire se si può procedre. La domanda era proprio quella di capire se la treccia dei cavi sia già completa ed il motore per riportare gli specchietti unicamente in questi ultimi."
4443,784,M,50-100,AUTO-MOTO,Domanda ormai di rito.......... serve la licenza? ciao Pierluigi
4444,404,M,0-19,SPORTS,"Il vice-Verratti sarà un problema da trattare in serie A , però vedo come crescono ledy e yenga. A centrocampo centrocampo mi serve xd , perchè ho cascione-Konè , nelle riserve De Ascentis e Cristofari e Togni. Vorrei un rinforzo di qualità. Non riesco a cercare nei parametri zero, perchè mi compaiono 5000 persone LOL come faccio a restringere per avere meno nomi validi?????? Magari se mi dici in che caratteristiche devo puntare per un centrale di centrocampo, sono un novellino con Fm."
4445,985,M,40-49,SPORTS,Io ci sono pescata e anche pranzo....  Peccato mi spiace....
4446,389,M,40-49,AUTO-MOTO,Quando un cliente ti chiede di posare con la tua auto e tu non puoi dire di no .
4447,189,F,50-100,NATURE,"Bellissimo! A noi i polli hanno tranciato il filo elettrico del router, una decina di giorni fa..."
4448,286,M,40-49,AUTO-MOTO,"sempre disponibili, rigenerati nuovi impacchettati mai rimontati. Montano 225/45R20 come da libretto, sia termiche che normali Io come termiche uso le Pirelli scorpion ice che trovo ottime. PS: per chi fosse interessato la rigenerazione mi è costata 430€ IVA inclusa"
4449,39,M,40-49,AUTO-MOTO,"Controlla se le gomme sono tutte uguali (modello, marca e soprattutto settimana di produzione) inoltre IO controllo sempre i vetri (tutti) per capire se sono stati sostituiti (ci dovrebbero essere dei codici sotto il marchio di produzione) ....... Il prezzo nn mi sembra malaccio ........."
4450,674,M,50-100,SPORTS,"Di solito ci sono tanti divertenti gardon e qualche cavedano, aspetta che arrivi il freddo.. Pensa che 4 anni fa ancora si prendevano pighi ma ora è tutto stravolto. Cmq da tenere d'occhio in quei fondaloni c'è sempre qualche sorpresa."
4451,516,M,20-29,SPORTS,"Un pareggio che inevitabilmente lascia spazio a qualche rammarico, perché eravamo avanti di ben 2 reti che successivamente ci siamo fatti rimontare. Resta comunque un pareggio di grande livello"
4452,130,M,40-49,AUTO-MOTO,"Si, le mollette sono quelle. Però guardandole così, non so dirti se il verso sia quello giusto. Ormai è passato del tempo da quando le ho montate. Ricordo solo che avevano un verso da seguire e quella sotto e quella sopra, benché simili, avevano delle differenze. Quando scendo in garage provo a buttarci un occhio"
4453,548,F,20-29,ANIME,adoro questo telefilm *-* la trovo una bella idea diversa dai soliti telefilm
4454,452,M,50-100,AUTO-MOTO,Io ne metterei 6/700 grammi ma forse Silvestro sa qualcosa di più...
4455,782,M,0-19,ANIME,Alakazam    lv87 ps282 Abilità: Sincronismo baccastagna (cura sonno) Divinazione (dopo 2 turni -206) Psichico (-193) Calmamente (+82 att sp e dfs sp) Pallaombra (-183) exp: 105/150 psichico tu ko ricerco
4456,814,M,20-29,AUTO-MOTO,"forza forza ragassuoli, io non vedo l'ora!!!!      sarò presente sia sabato che domenica quest'anno, ho già prenotato l'albergo nelle vicinanze!!! porterò il Cagivone 250 88 e il CRone 500 87....  ci si vede là, sperando solo che il meteo ci assista anche stavolta....    un saluto a tutti, whip"
4457,535,M,20-29,NATURE,Consigli per proteggerli dalle zanzare? Sanno arrangiarsi o verranno punti?
4458,1009,M,50-100,AUTO-MOTO,"Si e' propio cosi' e se poi al nord chiuderanno sempre di piu' i percorsi possibili credo che ci sara' una rivalutazione dei nostri posti..qui ancora si fa enduro nei boschi..poi per quanto continuerà cosi ..questo non lo so,ma per ora prendiamo quello che viene.."
4459,31,F,20-29,ANIME,Cioé dici che non è possibile fare come per lo scoiattolo in basso a sx ed inserire un'immagine sopra senza sostituire lo sfondo?
4460,517,F,20-29,ANIME,Non preoccuparti  .. Mi piace tanto la colorazione il taglio della tag 😍
4461,367,M,40-49,ANIME,"Qualcuno ha ripreso in mano wow? Io dopo 8 mesi.....non riesco a stancarmi di giocarlo,anche se ho girato come un matto,e fatto di tutto e di più!!! Esigo la nuova espansioneeeeeee!!!"
4462,567,M,50-100,METAL-DETECTING,Il che presume che l'hai utilizzato o perlomeno provato.?
4463,1014,M,30-39,AUTO-MOTO,"Buon pomeriggio ragazzi....... Ciao Marco, Igor ed Andry"
4464,858,M,0-19,ANIME,Domandina: Ma da quanto è che va avanti il progetto delle puntate nuove con karaoke etc. per le puntate di water7-cp9?chi si occupa del re-up di queste una volta completate?
4465,330,M,20-29,SPORTS,ma il groningen dove sta? ma il groningen dove sta?
4466,11,M,50-100,SPORTS,"Da noi conta il minimo sindacale. Poi a Ferrero interessa limitare i costi di esercizio per cui la partecipazione alle coppe europee non aumento il surplus di bilancio che a lui interessa come azionista. A lui serve la squadra in A per prendere parecchi soldi dalla Lega. Poi le grosse prestazioni in parte del campionato attirano i tifosi ad andare a vedere le partite di cartello. Se poi si perde 5-0 in casa, lui fa' finta d'infuriarsi. Dopo tutto viene dal mondo del cinema! Per me la stagione resta da 6 o al massimo 6 1/2."
4467,506,M,50-100,SMOKE,"Sempre favolose accoppiate, Pasquale. Grande!!! La Croci è una pipa eccellente."
4468,228,M,40-49,AUTO-MOTO,comunque è bello davvero il gilet.   se non avessi il nostro del club lo avrei preso.
4469,930,M,0-19,ANIME,ciao a tutti sono nuovo stavo prima in one piece .it ma qui vedo che è più attrezzato e le novità ci sono prima.è un bel sito complimenti!
4470,1041,M,30-39,METAL-DETECTING,"Ho provato ad installarlo sul mio huawei g600, una volta installato continua ,come posso dire, a lampeggiare, se cogli l'attimo e riesci a premere l'icona del satellite mettendolo su super smette. Poi una cosa mi sono arrivate 189 email per l'attivazione."
4471,489,F,20-29,ANIME,Anche io uso vlc.. ma perchè con media player mi trovo male per i formati mp4 >.<
4472,956,M,40-49,SPORTS,ok appena posso le metto ho provato a caricarle ma non ci sono riuscito ahahaha che zappa che so con il computer
4473,486,M,20-29,SPORTS,"Ovviamente brother Maestro, ma è tutto merito dei tuoi insegnamenti, sei davvero un'ispirazione. CM"
4474,185,M,40-49,SPORTS,08.04. 15:00 Ascoli Frosinone 2 08.04. 15:00 Avellino Carpi X 08.04. 15:00 Cittadella Benevento X 08.04. 15:00 Latina Vicenza 2 08.04. 15:00 Pisa Cesena X 08.04. 15:00 Pro Vercelli Entella X 08.04. 15:00 Spezia Bari 1 08.04. 15:00 Ternana Salernitana 1 (1-0) 08.04. 15:00 Trapani Perugia X 09.04. 17:30 Brescia Spal 1 10.04. 20:30 Novara Verona 1
4475,1011,M,30-39,SPORTS,"sta di fatto che lotito tra intervista e comunicato, si è svegliato dopo la minaccia di diserzione, qualcosa vorrà dire."
4476,591,F,0-19,ANIME,"io Di questi non seguo nessuno.. ma se proprio dovessi scegliere, CALCiO >.<"
4477,967,M,30-39,AUTO-MOTO,"i full led non hanno proprio bisogno dei lava fari , per montarli dovrai pure sostituire la centralina 09"
4478,806,F,30-39,ANIME,"Ehh lo dici tu, oggi il tempo ce l'ho quindi... leggerò qua e là qualcosa"
4479,642,M,20-29,ANIME,Salve a tutti. Sono qui per iniziare un mio percorso grafico. Visiterò il forum in cerca di contest ^^
4480,312,M,30-39,SPORTS,: 59/60 ogg:1/3 sub:0/3 pin:0/3 bonus:0/2 No AP No Stile : 59/58 ogg:1/3 sub:0/3 pin:0/3 bonus:0/2 No AP No Stile
4481,453,M,50-100,METAL-DETECTING,"grazie per le belle parole che, vi assicuro, hanno un sapore particolare e danno una immensa soddisfazione.. ma non mi ritengo assolutamente un idolo.. ma solo uno che rispetta all'ennesima potenza i tanti bravi ragazzi che hanno dato la vita per la nostra libertà... Grazie ancora"
4482,426,M,30-39,AUTO-MOTO,"Ecco il video della prova che ho fatto, bho?? E' storto ma si vede"
4483,192,F,30-39,ANIME,"Si parla del manga qui principalmente perché in questa sezione del forum si parla di manga e anime  Comunque la digressione sui libri o quant'altro è ben accetta, grazie mille per la segnalazione.... Ma che voi sappiate si trovano facilmente nelle librerie o solamente online?"
4484,1048,F,40-49,ANIME,35 orizzontale: ombrello Grazie Ross per questo svago interessantissimo.
4485,1038,F,20-29,SPORTS,"Eva Marie non avrà l’esperienza e le capacità di altre wrestler del main roster però avendo praticato il wrestling sa cosa vuol dire stare sul Ring. La notizia non deve essere Eva Marie che difende il wrestling ma una tipa che critica il wrestling senza neanche sapere cosa sia. Probabilmente il wrestling non rientra nei suoi interessi o passioni, però se non lo conosce non ha senso criticarlo."
4486,545,M,30-39,SPORTS,Chi sa chi saranno quei tre.. Forse qualcuno lo conosco..      Sergione quest'anno tienimi un posto pure a me
4487,74,F,30-39,MEDICINE-AESTHETICS,"Ciao Piergiorgio, guarda cosa ho scoperto: si tratta di una ONLUS che recupera le piante antiche, e ci sono anche i tuoi due peschi"
4488,1011,M,30-39,SPORTS,"sinceramente sti giovani della lazio che vengono qui a ""crescere calcisticamente"" non ne ho visto nessuno. strakosha è alla lazio che è migliorato, ho un cugino romano tifoso della lazio che mi diceva che quando è tornato alla lazio ha trovato un ottimo staff di preparatori di portieri altrimenti finiva chissà dove. luis felipe ... non direi, perchè ha giocato poco qui. ikonomidis, tounkarà ... stendiamo un velo pietoso. pure di gennaro che era già forte ha toppato ... figuriamoci un pò. sprocati aveva qualità quando è venuto, a vercelli non lo hanno aspettato per fortuna."
4489,1065,M,0-19,AUTO-MOTO,"Appena tornato dal conce Audi, i copripedali in alluminio senza poggiapiede mi costerebbero 50€ mentre con poggiapiede 100€. Pensavo di più, li comprerò  Magari più avanti farò la spesa dei fari xenon"
4490,936,M,50-100,AUTO-MOTO,"Questa volta un'occhiata dal vivo vado a dargliela, sono curioso. Finora l'ho vista in concessionaria solo col Visualizer:"
