,Id,Gender,Age,Topic,Sentence
5221,716,F,50-100,CELEBRITIES,"Buongiorno Betta          Buongiorno Doretta e ben ritrovata              Spero che almeno il cambio di modem ti serva a qualcosa ....qui da me il tecnico ha proprio rilevato una linea ADSL lenta perchè proprio obsolete sono le linee e son tutte intasate, che siccome la Telecom non è più statale non investono più nemmeno in migliorie ...insomma tirano solo a prendere soldi a iosa coi contratti e poi non investono per garantirti il servizio ....tutta na truffa        Spero che Bianca stia benissimo e che cresca bene , tante coccole e baciotti per lei"
5222,249,M,20-29,METAL-DETECTING,"Giusto sissy, ho letto parte della storia dello scenario delle 3 cime di lavaredo, sesto e torre di toblin. Ricordo di una alpenjager, un certo Sepp Innerkofler che alla guida di un pattuglione di kaiserschutzen (purtruppo i puntini sulla U non ce l'ho sulla tastiera!  ) mori all'età di 50 anni se non ricordo male sulla cima del monte Paterno. Saluti Enrico"
5223,705,M,50-100,AUTO-MOTO,"Hai fatto bene a prenderla con gli interni in pelle, io tutto sto forno non lo sento con il sole estivo, con il clima poi diventano freschi in modo particolarmente piacevole, d'altronde ho avuto anche in passato interni in pelle, mai lamentato, peccato che con il restyling si sia perso per strada il pack interno Trophy, i sedili con il poggiatesta integrato sono veramente uno spettacolo, per me ormai irrinunciabili in un abitacolo, specialmente sportivo! Peccato anche per la scritta sulla lama anteriore, ma quello volendo è un problema di facile soluzione! Posso invece invidiare i fari full-led, pazienza!"
5224,1073,M,30-39,CELEBRITIES,fino a prima della lite con Ghezzal obbiettivamente nn mi sono neanche accorto che ci fosse ancora sull'isola...
5225,338,M,30-39,MEDICINE-AESTHETICS,"Sei messo bene, una protesi non ti serve..."
5226,687,M,20-29,AUTO-MOTO,"Ciao Dante, sto parlando con Santo di alcune cosine, appena ci mettiamo d accordo ti contatto"
5227,1003,M,0-19,ANIME,"Non potevo mandare Spearow, visto che era abbastanza esausto dal combattimento precedente, così, decisi di mandare di nuovo la piccoletta a combattere. ""  "" - Zubat Ps. 6"
5228,970,F,30-39,ENTERTAINMENT,"La bors’ o borscht è la tipica zuppa di verdure russa di origine ucraina, molto nutriente. In russo ed ucraino si scrive Борщ, per rendere il nome in italkiano si può scrivere nei due modi sopra 800 di barbabietole, 500 g di cavoli fermentati, 350 g di patate, 1 carota, 1 cipolla, 2 cucchiai di concentrato di pomodoro, olio, sale zucchero Verdure fresce per accompagnare. tagliate a filetti le barbabietole, oppure grattugiatele e mettetele nel concentrato di pomodoro condito con olio. Lessate le patate, anch’essere grattate, in acqua bollente per 7-10 minuti, poi cuocete anche i cavoli grattugiati e la barbabietole, aromatizzando l’acqua con il prezzemolo. Condite il tutto con olio, sale e zucchero e lasciate macerare per una ventina di minuti. Servite con pane integrale e verdure fresche."
5229,565,M,0-19,SPORTS,"cito, non per dire, ma si vede lontano un chilometro che stava scherzando...l'ha pure ribadito sotto"
5230,614,M,30-39,AUTO-MOTO,"Ciao a tutti, piuttosto che acquistare un parasole qualsiasi, mi chiedevo se qualcuno di voi ne ha trovato uno fatto ""su misura"" per il parabrezza della nostra Captur. Ciao"
5231,477,F,30-39,MEDICINE-AESTHETICS,grazie Piergiorgio! ☺️  peccato che zenstore non avesse l’acqua di eufrasia 🙁 e da glamour cosmetics era esaurita 😩
5232,941,M,40-49,AUTO-MOTO,"Vero..anche troppo...devi prendere i mezzi/macchina per tutto....e cmq io dicevo anche come ""bellezza intrinseca"" e atmosfera che ci respiri....è il massimo..."
5233,359,F,0-19,ANIME,"Bella elisa! siamo gemelle proprio  Voto Ale"" (:"
5234,76,M,50-100,SMOKE,vedi che ti fa bene venirmi a trovare bella pipa
5235,412,M,0-19,ANIME,Charmander  lv5 pv21 Abilità: Aiutofuoco Graffio (-10) Ruggito (-3 attacco) Exp: 20\50 sì sempre erba lv.4
5236,859,M,20-29,SPORTS,"Arsenio non si riferisce a quello di Cutrone in area di rigore ma ad uno fatto da Kalinic a centrocampo, che fa partire Kessié (mi pare) palla al piede..."
5237,649,F,30-39,MEDICINE-AESTHETICS,Sibi hai fatto benissimo!!! Io aspetto il 4 per avere il compare a casa...poi andremo via a fine settembre. Oggi mi sono resa conto che mancano solo due mesi al giorno x e dobbiamo muoverciiiiiii
5238,122,M,20-29,SPORTS,"Adesso ho capito chiedo scusa, non credevo desse fastidio l'uso del corsivo. E' stato anche facilitato dal fatto che oltre a Cavani non c'era un altra prima punta, visto che Lavezzi non è una prima punta ne Hamsik."
5239,790,M,50-100,BIKES,Il libretto originale ti servira' per fare quello nuovo. Ciao. Marco
5240,949,M,20-29,SPORTS,Faggio pesca a passata ogni 4 anni e anche l'ultima volta ha tirato fuori un bel barbo .... ci sta
5241,139,F,20-29,ANIME,"Ecco qua, postiamo qualcosa di più recente, o per lo meno qualcosa che mi è rimasto sulla chiavetta USB  Gli ultimi due lavori (Before-After of car) sono praticamente di qualche settimana fa... si le uniche davvero recentissime! Per ora ho trovato solo questi... devo controllare nell'altra chiavetta se trovo qualcosa... altrimenti mi ci metto giu di impegno e sforno qualcosa, anzi credo sia anche ora! Accetto tutto, nessuna pietà! uhauhauha"
5242,815,M,20-29,AUTO-MOTO,Ma si dai...in fin dei conti anche grigi o neri non ci stanno male secondo me....
5243,542,M,50-100,AUTO-MOTO,"Viste le tre SWM preparate, niente male, nulla a che vedere con i carretti proposti per il mercato."
5244,590,M,20-29,AUTO-MOTO,si può vendere la 500X con finanziamento e assicurazione FCA BANK in corso? grazie
5245,793,M,40-49,SMOKE,"Beh, se una volta chiusa non si notano stranezze, pur se al ""negativo"" la riparazione mi sembra ben congegnata. SSe fuma bene ed è tutto ok direi che ha fatto un bel lavoro...o no?  ciao dal nonno"
5246,5,M,50-100,AUTO-MOTO,"Carburatore SHA 14/12, getto 50, regolare...oggi ho approfondito...scintilla candela ok, carb perfetto, nessun trafilaggio aria...parte solo con candela appena pulita e elettrodi a 0,30... Pero gira male, sembra ingolfato e fuma di brutto anche se la miscela e' al 2,5...che sia fuori faee, ritardato?"
5247,729,M,20-29,SPORTS,"Visto che ci siamo, anche Bellanova titolare dopo la foto di chiellini, ormai è idolo."
5248,240,M,30-39,AUTO-MOTO,"Fra mi stavo proprio chiedendo se la 200 lo aveva di serie o meno. Se togliendo il tuo e montanto il cupolino classico magari qualcosa riesci a mettere, ma gli spazi sono davvero risicati per montare i classici strumenti. Il mio consiglio è, nel caso non ti interessi la radio, di toglierla e montarli li. Questa è la mia:"
5249,572,M,40-49,ANIME,"Anche lui se n'è andato anche lui,addio Stan R.I.P."
5250,915,M,40-49,AUTO-MOTO,"Ordinata ! Trailhawk Colore Anvil grey, interni tessuto. Function pack, Infotainment pack, Visibility pack. Allarme. Sunroof. Per il DAB il venditore mi ha detto che a lui non lo fa selezionare insieme al Infotainement pack, quindi ne deduce che è compreso... speriamo. Fra l'altro sul configuratore sul sito web il Visibility è vincolato al Lane Departure, vi risulta ? a me il Lane non l'ha quotato...boh! Per Luka 118d, per me va bene, però sono di Pescara... ci vediamo a metà ? Contratto patto chiaro con auto di cortesia dopo 2 settimane dalla data prevista del ritiro, se non arriva ovviamente, e possibilità di rescindere il contratto dopo 4 settimane. Ovviamente prezzo bloccato. Sconto 10,86% e sopravvalutazione usato (fiat nuova 500) di 500 euro rispetto a 4 ruote. Però tenetevi forte, data di consegna: 11 SETTEMBRE !!! Il venditore mi ha detto che prima sarebbe stata solo una balla e quindi ha preferito dirmi la data reale. Meno male che non ho fretta..."
5251,542,M,50-100,AUTO-MOTO,"dovrei ritirare un ancillotti 250cc in zona, al ritorno qusi quasi mi fermo da spettatore. è al mattino o pomeriggio?"
5252,316,M,30-39,SPORTS,"L'amarezza per la sconfitta interna contro l'Atalanta non è ancora del tutto svanita e già la Sampdoriaè chiamata al riscatto nel match in casa del Sassuolo, all'insolito orario delle 15 di sabato. Mister Giampaolo inaugurato la consueta conferenza di presentazione della partita tornando alla sfida contro gli orobici: ""La sconfitta maturata contro l'Atalanta poteva essere evitata, forse il pari sarebbe stato più giusto: abbiamo valutato i numeri della gara e la squadra non ha fatto male, ma l'avversario è stato più bravo negli episodi chiave"". Sulla partita di domani: Noi dobbiamo acquisire quella sicurezza che l'avversario affrontato domenica scorsa ha già per l'esperienza europea e per crescere la gara del ""Mapei Stadium"" cade a pennello. Detto questo non bisogna vincere obbligatoriamente, perché siamo ancora in tempo per mantenere una certa media-punti: è l'atteggiamento con cui va affrontata la partita che non può essere sbagliato. Le squadre che si affronteranno domani non si possono snaturare: hanno un loro impianto di gioco ben definito, la spunterà chi sbaglierà meno"". Sulla classifica: ""Rispetto al girone d'andata abbiamo qualche punto in meno, ma se guardiamo alle prossime sfide all'andata abbiamo messo insieme solo due punti, quindi possiamo recuperare"" Sui giocatori: ""Al netto di qualche assenza e qualche acciacco, la squadra dal punto di vista fisico ci arriva bene. Il caso che ha coinvolto Defrel è stato gonfiato ma io posso solo dire che sul campo questa settimana si è allenato benissimo"". Sul caso Gasperini-Ienca: ""La squalifica di una giornata a Gasperini? Probabilmente non è stata equa, ma a noi la sanzione del Giudice Sportivo cambiava poco: il suo stato d'animo sicuramente non era dei più sereni"". Infine una battuta, sul Sassuolo e De Zerbi:""La squadra di De Zerbi è forte, stimo l'allenatore: gioca un buon calcio ed è riuscita a fare anche risultati importanti, con qualche exploit""."
5253,667,F,50-100,CELEBRITIES,"credimi a Parpiglia dei Rodriguez frega NULLA...lui mira agli ascolti nei programmi cui è autore..Jeremias serviva nella casa per le dinamiche; gelosia sorella/Moser, eventuali liti con Onestini, Tonon ecc ecc..sostanzialmente una pedina da tenere in casa fin che serviva al gioco.......lui, Parpiglia, si proclama amico, MA se lo fosse stato veramente non mostrava certe clip che NESSUNO, ripeto nessuno aveva visto da casa (episodio tenda confess. chi l'aveva vista???solo gli autori, e armadio chi l'aveva visto??)..per intenderci, INVECE pur di far parlare della trasmissione e valorizzare di conseguenza se stesso come autore che fa ascolti, ha mostrato la qualunque (passando le varie clip alla Durso) e sappiamo la gogna mediatica che ne è uscita ai danni di Cecilia e company che tutt'oggi ne pagano le conseguenze! AH che bell'amico Parpiglia!!!!!...se questi sono favoritismi, apriti o cielo!!!!.... Un esempio; quest'anno Parpiglia non è stato autore del GF e si è vista la differenza; nessuna clip passata alla Durso, anzi al contrario, hanno oscurato parecchi episodi, hanno spento parecchi microfoni evitando discussioni che potevano ledere la dignità dei concorrenti, soprattutto nelle camere da letto!!!"
5254,876,M,30-39,SPORTS,"totalmente d'accordo  ma SE il titolo dell'articolo e' questo ""Cantù, diventa Torey Thomas l'obiettivo numero 1"", io capisco che cantu lo sta cercando, e anche con un certo interesse."
5255,978,M,50-100,AUTO-MOTO,"Ciao, tolgo opzione dal parafango perché diverso da quello della moto dove deve andare montato. Grazie della disponibilità"
5256,90,M,30-39,SMOKE,"Da una a tre, a seconda del tempo e dell'umore"
5257,615,F,40-49,MEDICINE-AESTHETICS,"Mi scuso per la scarsa presenza, ma il tempo è pochissimo ultimamente e quindi son costretta a trascurare un po' di cosette. Ecco il perchè di uno spignatto express super rapido ma molto funzionale Nulla di super innovativo è un insieme di oli leggerissimi a cui ho aggiunto un po' di poliquaternum 7 (a breve avrò il 10 e penso possa essere ancora meglio...vi terrò aggiornate) ecco la ricetta: gc crystal oil 6gr isoamyl laurate 60 gr octylpalmitato 8 gr cocosilicone 10gr ethylhexyl stearate 10gr cramberry abissinia 3gr poliquaternum 7 3 gr fragranza meraviglia di gc. A me non è venuto bifasico mescolato la prima volta il poliquaternum si è perfettamente amalgamato, rispetto al solo olio è più districante e tiene a bada il crespo dei ricci della mia fanciulla e poi la fragranza è molto persistente ed a me fa veramente impazzire. Non ho la foto perchè l'ho appena finito e vorrei riprovarlo con il ""10"" che è in arrivo a giorni ma non è nulla di trascendentale un olietto cristallino molto profumato."
5258,536,M,30-39,NATURE,"Buon Pomeriggio a tutti sono alessandro . Ieri dopo aver fatto da babysitter 15 giorni a 2 kakariki di amici ,abbiamo trovato un allevatore amatoriale e abbiamo deciso di prenderne 2, maschio e femmina non per fargli fare razza ma per provare ad allevarli a mano ,quelli del mio amico dopo una settimana venivano a mangiarci in mano ,e speriamo di riuscire a fare altrettanto con loro  Apro un topic iper chiedervi alcune info  Grazie ancora e ciao a tutti"
5259,978,M,50-100,AUTO-MOTO,"ecco chi c'era, la prossima volta avvisami prima che ci vediamo li, io praticamente ci vivo il sabato. Ho anche il mio Husky WRK li"
5260,307,M,20-29,SPORTS,"Ho avuto notizia di un delirante e vergognoso intervento dell'innominabile, decisamente più volgare di quanto viene riportato dalle testate. Non ho parole..."
5261,602,F,40-49,CELEBRITIES,Prima fanno uscire Ivan e poi lo rimettono in discussione.
5262,1042,M,20-29,SPORTS,"Corazza non è più nostro, ecco il comunicato."
5263,598,F,20-29,ANIME,No ma mi piacerebbe Hai mai mischiato dolce con salato?
5264,570,M,50-100,BIKES,Forse...ma forse...il Grillo... il Boss è stato un floppone....
5265,932,M,50-100,NATURE,Probabilmente si è preso cattive abitudini... Mangia quando ha fame e dorme quando ha sonno... Chiamalo pirla!
5266,503,M,50-100,AUTO-MOTO,"No zio, secondo me va bene un topic diverso, perché l'uso costante è quello dell'angolo cieco in marcia, poi è molto utile anche per le uscite dal parcheggio."
5267,363,M,50-100,MEDICINE-AESTHETICS,no tranqui...ci arriva...e se.poi non ci arriva ce lo mandiamo noi
5268,164,F,40-49,ANIME,Buone feste a tutte. Purtroppo nei giorni di Natale sono stata lontana dal forum ma ci tengo ad augurarvi almeno il buon anno. Che possa essere sereno e ricco di positività per tutte! <3
5269,99,M,40-49,SPORTS,"per quanto io non abbia tutte queste critiche da muovergli come presidente...........speriamo proprio di no.... sarebbe la volta buona che gli devo sputare in faccia come presidente del napoli va benissimo, anzi....... il resto lo lasci perdere........"
